targets	p_val_ttest_dmsoA_dmso	p_val_ttest_dmsoB_dmso	p_val_ttest_drug1A_drug	p_val_ttest_drug1B_drug	p_val_wil_dmsoA_dmso	p_val_wil_dmsoB_dmso	p_val_wil_drug1A_drug	p_val_wil_drug1B_drug	fdr_vals_ttest_dmsoA_dmso	fdr_vals_ttest_dmsoB_dmso	fdr_vals_ttest_drug1A_drug	fdr_vals_ttest_drug1B_drug	fdr_vals_wil_dmsoA_dmso	fdr_vals_wil_dmsoB_dmso	fdr_vals_wil_drug1A_drug	fdr_vals_wil_drug1B_drug
SLC6A3_SLC6A2	0.011533267665574972	0.17687265378320755	0.01824405864056107	0.9067740834260897	0.006054175860917916	0.608600681978199	0.09879652077162648	0.7050681551761486	0.09137896688878631	0.4103126878304139	0.12696878648498583	0.9540115484462435	0.048717196380823856	0.7699607173950157	0.27063940530525343	0.830915560447864
SLC7A7_SLC7A6	0.009452343913076542	0.22617226400683038	0.570638496874205	0.6605441694339389	0.005600859769754937	0.06935411786522723	0.6630266792229018	0.9974622758801844	0.08046210107825487	0.45915490383974567	0.774384257945232	0.80042411119642	0.04578480605434591	0.2100552031312876	0.8129969995233202	0.9984316269743343
SLC9A4_SLC9A2	0.7159977997906912	0.031234263723734574	0.014336288341514956	0.36470327794757684	0.6815905545464371	0.08882936081988413	0.011453351559668708	0.10010286484810474	0.8545512558336176	0.15684356854829584	0.1077837736624847	0.5851158509127791	0.8282537498708824	0.24551816887930542	0.07610936842876626	0.2650538580811
SLC9B2_SLC9B1	0.2999497300576699	0.19628700609997876	0.3455976657907134	0.9643732166547799	0.018196967633333443	0.29078369521451014	0.5093810319658549	0.9396458738325284	0.5421191603185117	0.4313592748294901	0.602068716350634	0.9824969467402802	0.10022928696434998	0.4830761388241056	0.7004839291386257	0.9785998483796808
SLFN12L_SLFN12	0.005925212536054775	4.090297566741217e-4	0.44728923842604473	0.10227921300620085	0.0066285124780908235	4.835970941503119e-5	0.6061416809244683	0.06974328148274685	0.06102968912136419	0.013590343528204688	0.6855772553256341	0.28783494370597507	0.05133359287544021	0.0018448333591660046	0.770377169529186	0.21307478833271337
SMARCA4_SMARCA2	6.963023630039185e-4	0.3764255310870034	0.14154662442542681	0.002024089929612816	4.512011703844688e-4	0.4210018053902375	0.1826436687991652	0.0019701507026567526	0.01936650707723093	0.5883016974093653	0.38055104609428847	0.041696252550024016	0.0073767810396190925	0.6159543459544669	0.4018751549103317	0.02444885811730669
SMARCA1_SMARCA5	0.2842482304108355	0.14869794087882307	0.009628836301184544	0.03182234536084092	0.23298136968244046	0.047535715900951354	8.106249173121667e-4	0.025355614709886953	0.5320410871078037	0.3750492519760512	0.08699738061596561	0.14764421496246014	0.44770673651662996	0.16348839271200769	0.015106247965455365	0.11113311979227047
SMARCC2_SMARCC1	0.2494398906221589	0.8800070304121996	0.23649753425244774	0.06302593219732723	0.25861297283050555	1	0.10941683163530087	0.11671870978829908	0.5001517890780918	0.9507201202110948	0.5054851175580015	0.22403861700726801	0.47822506645497437	1	0.2866143188664536	0.2893807980173573
SMOC2_SMOC1	0.8637290999117688	0.0021575269951242385	0.43084615858577646	0.019795128792862163	0.6264432835532409	0.0024277517322912378	0.30077581344454374	0.020826834118696708	0.9394308056062534	0.03316795231310397	0.6726508307708973	0.12040604717497307	0.7945192769028011	0.024564971712588913	0.533198785636307	0.10024130440307295
SMURF2_SMURF1	0.36364132925001447	0.07290349260182742	0.4522426496698404	0.029515721836134722	0.24054299731120937	0.1954954108724196	0.7003492365642587	0.01691230312573504	0.5964181037062339	0.2554101951696675	0.6885569368262304	0.14206165182812508	0.4591463844054264	0.39568852682258476	0.8357011823112893	0.08979212484282005
SNAP25_SNAP23	0.9398918496909547	0.4386778695169803	0.19991436103538926	0.07274350555397674	0.9224656972331134	0.7157983698399126	0.22444194479918742	0.029730306511745866	0.9752533098858258	0.6466004450893724	0.4575817597032243	0.24356814195498053	0.9675556702139582	0.8359096609241611	0.4503467470697065	0.12192742529220303
SNCB_SNCA	0.42713374037345253	0.07129461575748101	0.6458752491097721	0.574932308183361	0.29790540940039106	0.030816726819728593	0.6861186233387448	0.7042161097993126	0.6537113708538723	0.2523486399663417	0.8278106333055087	0.7543323316599687	0.5183151548689237	0.12850699847903016	0.830587776850114	0.8308620768537136
SNRPA_SNRPB2	0.5435947333740287	0.02222127860779405	0.5750382335217132	0.7580691256538618	0.2578369504418509	0.015792652826683542	1	0.9804361786901703	0.7229955854470821	0.12931026534479023	0.7783040479991651	0.8599242284399533	0.47764758804875257	0.0829362847367786	1	0.9919933831541017
SNRPB_SNRPN	0.22163062887688517	0.1985003560439121	0.0497252397050869	0.5932448455135234	0.35138445152901415	0.13914954681595837	0.10142294492002954	0.4210018053902375	0.47262846323642177	0.4313592748294901	0.21251865932049588	0.7609491791767486	0.5708611751969788	0.3182762302276024	0.27347024415610055	0.6166512214003372
SNX1_SNX2	0.17528106893167195	0.41016460308876046	3.955335188390311e-4	0.0037445617375396006	0.2634471114415768	0.5893965043150794	0.006111641397477057	0.002402699016456964	0.41503333563131517	0.6205574166317968	0.014048259462213861	0.05836898511184434	0.4845545085443287	0.7588479993056648	0.04996024316985213	0.02719538447198542
SNX12_SNX3	0.18202519313634488	0.0026016171331877734	1.1154024929130312e-5	0.8962659528203495	0.12019409746505567	3.1593780145150745e-4	1.1103722451053012e-6	0.8259226098687371	0.42610442938735277	0.03825841265319978	0.001770249105011005	0.945854437914918	0.30649007663824257	0.006923743308405376	2.859208531146151e-4	0.905000306558297
SORCS3_SORCS1	0.9236876440608253	0.5308499192132765	0.6510289192097644	0.9947677464591935	0.3164016368674956	0.8561379611717339	0.9113626115355175	0.724055928611159	0.9678517531868261	0.7180135984493653	0.8282711761699681	0.9986459832874945	0.5404538739196028	0.9187526896382686	0.962772810134957	0.8465126066623084
SOS2_SOS1	0.3278399518444215	0.03370973727778694	0.3724390887006527	0.5222642179616359	0.2667838380107691	0.022574933277168974	0.41838380989961027	0.58713756845178	0.5684766841746702	0.16074550646352107	0.624479706739599	0.7241953764019468	0.4884555228044836	0.10715290910361311	0.6310564012048624	0.7568857265398417
SOX1_SOX2	0.0013003697456330603	0.4975978698859652	0.24746706063974355	0.3423774103199597	1.8610252399708804e-4	0.7192925018791778	0.40287922081808575	0.5143901862841427	0.02575732380773177	0.6927330666735162	0.513054745501273	0.5715251926141273	0.004242302393127849	0.8371426858028849	0.624948188919621	0.6998968188542497
SOX14_SOX21	0.005812932222766262	0.27341650604208084	0.010993692672639119	0.26614116291107803	0.008426244994963224	0.2043035657092799	0.0036237571290698286	0.21642501847210097	0.06066828696671981	0.49668254184011157	0.09281560207228108	0.504834986737404	0.06101425984867267	0.40781525713286493	0.03623757129069829	0.4205995642004981
SOX6_SOX5	0.33688069960860767	0.6988237104455628	0.29708470176835283	0.2808077210070138	0.1645563683942877	0.42468290570961614	0.25618103960587885	0.24827588742139745	0.5744991405446309	0.8515803671700953	0.5614628308649604	0.5133813742005165	0.3758160963328521	0.6204587133062478	0.4877383933346677	0.45502520292533694
SP9_SP8	7.520973622225605e-4	0.694986121342253	0.30282086023649657	0.5829536381655249	2.0383818978241133e-4	0.6392240465623933	0.44889025177524233	0.22781096450055482	0.01936650707723093	0.8515803671700953	0.5671008837156208	0.7571781176677057	0.004467092244167738	0.7885039137236707	0.6548965429582148	0.4327296109547577
SPAG11B_SPAG11A	0.2644974686850632	0.9724482417180133	0.5155914632701583	0.059258521391607574	0.42648801777686157	0.8417310730306722	0.3605471787213103	0.07231696682617586	0.516949511851262	0.9900780139808512	0.733696497391229	0.22114593128027465	0.6383764704396921	0.9126136897069393	0.5931870737669482	0.21768934618347793
MAPK8IP3_SPAG9	0.010704223934850807	0.19183225796253014	0.17727239690016822	0.7245032288173567	0.0036859151404586995	0.47422080310970227	0.17042918869789808	0.4860875720912492	0.0889141181685188	0.4286056956646552	0.42561904150856245	0.8421498090107303	0.03301297908410836	0.664554322725161	0.38803013658855096	0.6756682850930994
SPOCK3_SPOCK1	0.11195527239820859	0.2733078863990984	0.08198174486055047	3.220251645279665e-4	0.02566310345187588	0.2771988437551984	0.07590391300221311	1.2221260419926058e-5	0.3397776251076635	0.49668254184011157	0.26978018276794563	0.016584295973190274	0.12237498405292664	0.47426056516983817	0.23242357912840153	0.0011443543847748947
SPOPL_SPOP	0.02025977230255329	0.44893434488179973	0.8823111753879083	0.9118824533263936	0.0037524441248897263	0.4998281194885374	0.6389845729860002	0.8220414538096742	0.12985355473601592	0.6542347278815139	0.9565519073612055	0.9554821230174827	0.03331911593652084	0.6850720521042729	0.8006740999702922	0.9017068130180664
