targets	p_val_ttest_Day05_RepA_early	p_val_ttest_Day22_RepA_late	p_val_ttest_Day22_RepB_late	p_val_ttest_Day22_RepC_late	p_val_wil_Day05_RepA_early	p_val_wil_Day22_RepA_late	p_val_wil_Day22_RepB_late	p_val_wil_Day22_RepC_late	fdr_vals_ttest_Day05_RepA_early	fdr_vals_ttest_Day22_RepA_late	fdr_vals_ttest_Day22_RepB_late	fdr_vals_ttest_Day22_RepC_late	fdr_vals_wil_Day05_RepA_early	fdr_vals_wil_Day22_RepA_late	fdr_vals_wil_Day22_RepB_late	fdr_vals_wil_Day22_RepC_late
RPS27L_RPS27	3.359386420746122e-5	0.00932758341469517	0.048058549455042295	6.296786916209635e-6	0.004163638584106198	0.004163638584106198	0.012263023443725724	0.0012531550290430828	0.005705481517450854	0.062334139278604976	0.1537276581947005	7.206322804106581e-4	0.06040208086801949	0.026800227770366544	0.05134517945950201	0.00941089894238311
RPS6KA5_RPS6KA4	0.28294887375534944	0.3138786144289954	0.04406093695918305	0.212118260236507	0.11663772109314863	0.2133471996445694	0.0038214730168477755	0.28855830654515613	0.5187789515829889	0.5091259415147484	0.14545758034602094	0.39325833623620854	0.3144330972254403	0.3768065101107985	0.02325669671754641	0.46295180022042187
RPS6KB2_RPS6KB1	0.15616396567290855	0.015926464256598577	0.41694537260593356	0.02333741405680326	0.047535715900951354	0.026632803283942883	0.5226312053966947	0.006054175860917916	0.3734478173126765	0.08412440094511044	0.6233000490335436	0.09576707760361497	0.1945683336955829	0.09394447733719578	0.7036733876582949	0.02821629473640477
RRAGB_RRAGA	0.8133888533774231	0.3148854493069085	0.36047069109037033	0.15645756723794196	0.8611324320027347	0.21364194715623208	0.19113625545882507	0.11687318285153701	0.9216617370503254	0.5096231231717614	0.5694552328574869	0.3282103752649292	0.9557839919418192	0.3768065101107985	0.3569971508110506	0.25504105579890496
RRAGD_RRAGC	0.03307084149436381	8.003800418174479e-4	0.3934944298773746	0.1620432493437956	0.026588115822891063	7.420257893559767e-4	0.2948918820753513	0.17742569777185194	0.16862854821383527	0.01616453809945042	0.6022277307187159	0.3344780497477144	0.1464479106822342	0.008218135086415657	0.4859818216601789	0.33717429650370384
RRM2B_RRM2	0.21904950202548243	0.49274992991352773	0.48242505703146443	0.6647662556716472	0.2595095928109358	0.9110301272664408	0.2595095928109358	0.8628966844404302	0.4441358013508797	0.6821672416813623	0.6788221430907218	0.7998939758665848	0.5024339860813231	0.9497581286279697	0.446300605465235	0.9238914604715625
RTP2_RTP1	0.9427545088948673	0.2988076655024233	0.051463899033511624	0.06538299068654269	0.9619485094481149	0.49007855891017443	0.03780960966267784	0.029830787547218608	0.985101895898365	0.4932241914543205	0.16111798177664735	0.18300130545418197	0.9885148092122255	0.673939807313057	0.11625044164942738	0.09254732281215411
RUNDC3B_RUNDC3A	0.10510003784106703	0.47408943711469975	0.10192947945427562	0.8104228211312011	0.19113982783667305	0.5393143345772026	0.02334462920686187	0.6630266792229018	0.30507192253191573	0.6625673273109102	0.25298159960940697	0.9020236366436923	0.42562079319157653	0.7140022681420549	0.07935633030715421	0.7978007939247534
SAFB2_SAFB	0.6187499391198237	0.317582935222361	0.9356956998772336	0.10859541890369441	0.8461642749002112	0.4940871060486442	0.49007855891017443	0.19330860891818313	0.7946440398621243	0.5097371384175889	0.9735015867409602	0.2594648912139698	0.9483669239904435	0.6785462923068046	0.6761734155737769	0.3505420196931842
SALL3_SALL1	0.5094244482854496	0.7607282600658749	0.03241968602544302	0.10882410971304367	0.5691375124521956	0.6401107775697623	0.02494183027970743	0.11248889548020433	0.7144118276160583	0.878367167040932	0.12367509854150485	0.2594648912139698	0.7583591692441933	0.7877109927083097	0.08313943426569144	0.24704384295226112
SAMD4B_SAMD4A	0.31584082964076954	0.014997528157356972	0.6151332388010975	0.06505074507380769	0.5062172439622736	0.02373537145518035	0.7003492365642587	0.19770029421854687	0.5545753052874615	0.08045548959415459	0.7880438258272767	0.18256748617444665	0.7130176928779706	0.08548053356236279	0.8413517565367004	0.35599878154738335
SAMD9L_SAMD9	0.13965096231645235	0.14733674344550615	0.05275952906777894	0.27123573593588957	0.05444072969321998	0.02151394963420876	0.047232473804661626	0.22909046784372505	0.35230260400196384	0.31814852358253953	0.16391011805431144	0.4587402430442795	0.207714973547539	0.08057952044812736	0.1370406986445112	0.3945872606672856
SAP30L_SAP30	0.44287836042810935	0.005331490977674614	0.01627483514404538	0.00885257290324087	0.32258606736934903	0.006540281986885904	0.022959483115873758	0.02751480785133215	0.6688632129632737	0.04464581875613701	0.08019749227537785	0.049825956777803805	0.5657316743898522	0.03621769057254022	0.07894358802339924	0.08788707965210366
SAR1B_SAR1A	0.3754795554273339	0.30641440391774255	0.07098186664532394	0.020325534468748185	0.5679901901119941	0.792753699044043	0.14992515205648307	0.0010290762981954391	0.6197819584778107	0.5001693122587557	0.19548481990557126	0.08686846681664162	0.7583591692441933	0.8875394674080047	0.3045816698583384	0.008229941573336997
SATB2_SATB1	0.02095767209923355	0.06215612617831197	4.647961943663974e-5	2.1433793951662874e-4	0.008411916439014715	0.08552949773210577	2.2075590414352385e-5	4.2879056515140285e-5	0.13738024162391407	0.19159237064558726	0.002176091273624497	0.005384587261027502	0.07600240291390488	0.20631237157861582	5.983646875469199e-4	8.8330856421189e-4
SBF2_SBF1	0.13670610413637244	0.6432330810735407	0.9111600785106959	0.9841416521991976	0.19570369579677466	0.5894701465877865	0.7321029905604899	0.7147096940066137	0.3485328892585733	0.8076170599196766	0.9597567644185816	0.9901398489271841	0.4307153988689699	0.7486488914740075	0.860806027713818	0.8318090224031774
SCAMP5_SCAMP4	0.022494983602396264	0.04307944679204985	1.2995224795612408e-4	0.08489474291612707	0.09002909045056712	0.017506849508602308	4.490560110780502e-5	0.1785020723749686	0.13738024162391407	0.1546056801247782	0.004162559005931874	0.21805881596910445	0.27193537584775407	0.06989168602271464	0.0010054949813269386	0.3374021547191762
SCD5_SCD	0.59213444009377	0.5107701400993291	0.018972529102702747	0.5272181114656311	0.5665394553880556	0.683760577999954	0.01381473146655823	0.9798689092173065	0.776992659326767	0.6983955332723432	0.08876538027078869	0.6944177171478261	0.7583591692441933	0.8141888963467661	0.05617657550724343	0.99284051985252475
SCGB1C2_SCGB1C1	0.048898833771686245	0.0398514192489036	0.5085036747881665	0.15896244545876723	0.043107071156095404	0.028110999630466097	0.19060645582048824	0.0494161490702733	0.2047390194505562	0.14659629223703824	0.7053115910162318	0.3303069574804673	0.18892913530656688	0.09826044181708377	0.3569971508110506	0.13324249618424475
SCGB2A2_SCGB2A1	0.9086179321402874	0.0939997296141245	0.3115069053658356	0.14962705127204667	0.47030087814215676	0.09495899756694726	0.3320095489853102	0.16263301892817839	0.9668145352319174	0.23614566220133718	0.5166700684811766	0.31974245396308726	0.6851625240260558	0.2202877646260263	0.5261074391613377	0.31907049427814044
GSN_SCIN	0.003170385085546126	0.0774811564027566	0.6150377108695388	0.5786703385486124	0.01907404193259248	0.04084430294807804	0.7625344909734123	0.5477548045410416	0.049477221789583484	0.2174539266889354	0.7880438258272767	0.7381331815134682	0.12127322957142131	0.1289028694418699	0.8746219662612637	0.7017256824344191
SDCBP2_SDCBP	0.9208056755331058	0.03020242563658154	0.036430390428833094	0.9079665062743277	0.9214576984564415	0.010456391725102886	0.013703526690125294	0.8262922103776706	0.9734172515367067	0.12072969137003797	0.13302860570586422	0.9596291581115823	0.9804088288392299	0.05032749288250455	0.05601044639217878	0.8977647433428277
SDF2L1_SDF2	0.01863135683186498	0.7640941569598787	0.2823181042121926	0.3699745374491964	0.0216629345029387	0.7702982116737732	0.52815073463701	0.3076598967005728	0.1357926755814713	0.878367167040932	0.4863085803091493	0.5587591987869095	0.12879766585921906	0.8737964295418353	0.708327157130365	0.4799469427019358
SDK2_SDK1	0.3987917938999882	0.3182205835687494	0.004901552513175807	0.8351676170141819	0.36698025063139755	0.2547423307867924	0.0014729721594474452	0.91871499102479115	0.6438174729106393	0.5097468134927089	0.03513285944783895	0.9141579654884244	0.5999835843656182	0.42733648324168766	0.011493646395688397	0.9695455335609988
SDSL_SDS	0.8365131912741152	0.6436286959654275	0.0544115167640284	0.006574024513492558	0.6909461754994914	0.6130597067562393	0.07646463775015895	0.0011647978039174992	0.9334034896573237	0.8076170599196766	0.1661409733716997	0.040546378735912186	0.8472316199577098	0.7653982154611566	0.19256375765932449	0.00902061457169191
SEC11C_SEC11A	0.0624537349832809	0.010502029756303877	0.06299394368561911	1.4630241235287282e-5	0.1580174960525987	0.003937887242071155	0.09334508738358151	1.4000708544335267e-7	0.23391762557374302	0.06677216449995675	0.1827711605526414	9.799744886260448e-4	0.3797956911871844	0.026000152944444164	0.2251649648831123	2.0601042572379034e-5
SEC14L5_SEC14L1	0.1145113270244113	0.4356667075653339	0.8941900032386874	0.13387189885994952	0.07320326222440023	0.7702982116737732	0.8259569638659625	0.22444194479918742	0.31877477523011793	0.6320235335102731	0.9534324051095735	0.30050657745539316	0.2439971530657091	0.8737964295418353	0.9041853570403838	0.3898091304461774
SEC23B_SEC23A	0.0759324613035541	1.0237736009152753e-4	3.95742979773328e-5	1.9305138723839464e-4	0.11687612813128218	7.339842193074187e-7	6.19591478752932e-6	8.86070067403244e-6	0.26422444304952947	0.004398695489221479	0.0021453435219290938	0.005374133212312067	0.3144330972254403	7.560037458866412e-5	2.4799190543426357e-4	2.765612634622247e-4
SEC24B_SEC24A	0.006005541498028225	0.1400774338734253	0.0030073707985850935	7.176838231439024e-4	0.0028885313158932393	0.20125735018565083	0.001505716845888647	6.412899911260316e-5	0.07029213344283036	0.3096132122095023	0.025860395118865044	0.010565364884000658	0.04877356156344322	0.36467509382209856	0.011660814671167717	0.00113093149392688
SEC24D_SEC24C	0.4789136079802384	1.2022490026647911e-4	0.020993687337267943	3.4889673127684067e-6	0.662110184998953	2.144200868624599e-5	0.09513126638540154	8.616332894339325e-9	0.6941429484974785	0.00495326589097894	0.09309111746674015	5.989393886919098e-4	0.8311652990127982	8.233294924572744e-4	0.22681760272445273	2.958274293723168e-6
SEC61A2_SEC61A1	0.03856061891578225	0.25012724043297674	0.2766884716793244	0.3729940750326757	0.08088971118667505	0.29177249527890387	0.17214973560789315	0.32456972627690206	0.18053380674207142	0.44266504750165986	0.4805887450753864	0.5608524047936583	0.2547902217806584	0.4725144356202698	0.3320491154983707	0.49748038402560885
SEMA3F_SEMA3C	1.5081500359508158e-5	0.005190402990263175	0.020337344898345072	0.4501870927860545	1.2239079940080001e-5	0.03282943542385988	0.006172550521610118	0.42468290570961614	0.004516093298576323	0.04432643895052791	0.09268789931546648	0.6283098991458484	0.002649571422158876	0.11086661798877272	0.03147389622405159	0.5943252620664464
SEMA5B_SEMA5A	0.6171520868834506	0.764022883799434	0.01324966452671561	0.028901848688613063	0.9214576984564415	0.35138445152901415	0.01577615449986072	0.09495899756694726	0.7946440398621243	0.878367167040932	0.06927489574881766	0.10864563558128268	0.9804088288392299	0.5369821737016092	0.06184955289537661	0.2200058892949129
SEMG2_SEMG1	0.026425535855730414	0.7399936030875496	0.8840150928155268	0.01842998574370057	0.022173089306960273	0.945705299546585	0.6623673259521836	0.008693228637763416	0.15060125822704418	0.8681018350571482	0.9503210158356942	0.08229245223665918	0.13050446849239475	0.9695228885408455	0.8112227654348978	0.03746454182801807
SEPHS2_SEPHS1	0.0027848801889756897	0.06838077877847759	0.43052605476497585	0.029123241202029762	0.00663070836102374	0.005321831093458489	0.49092339144971014	0.007000201985446735	0.04626494507491872	0.20239138546503424	0.6353034905557666	0.10891057792534888	0.07181676233218857	0.031144806967399113	0.6761734155737769	0.03148562465069929
SEPT3_SEPT12	0.043891441476048884	0.7835293925612259	0.9435630959575069	0.6677513034427534	0.05675902179632004	0.8711411822870051	0.9670189285455435	0.946747301461186	0.19075183426299724	0.888152834452685	0.9768944626143123	0.8004740302143455	0.21105340234732722	0.929456807830043	0.9803439925215648	0.9826175262131864
SERP2_SERP1	0.19655499102549895	0.9691777111328497	0.4877160473469725	0.9922562362010665	0.29831821522036195	0.535118668892763	0.5062172439622736	0.9670189285455435	0.4200241509466056	0.9844704560816916	0.6825374032165511	0.9941866958045705	0.5448009958811575	0.711189972851027	0.6896875149221452	0.987145189694658
SETSIP_SET	0.5291696896315389	0.08259717439378167	0.7955150937946056	0.4318772805606572	0.7849388698641759	0.1326353882607984	0.7406822739767592	0.23853900937608358	0.7286694924070656	0.22398620829998928	0.9094123713745215	0.6101969807647146	0.912558822120325	0.2778374654358152	0.8669349343137068	0.40610773497085306
SFMBT2_SFMBT1	0.0053090872847082575	0.31665902799022067	0.20736857387625995	0.17903385919838466	0.007211457220332701	0.29489541990297596	0.16859291201135101	0.2981371737456411	0.06835449879061882	0.5096231231717614	0.40761379979493845	0.3532660440121383	0.07336731138536218	0.47608508228850355	0.326411089044533	0.46968140448671514
SFRP5_SFRP1	0.05015291991462615	0.0012768086644099736	0.028831772803224763	0.27036518624020034	0.03899965788399135	1.5979108073450142e-4	0.013462148533601028	0.28093847626814744	0.20580680283691208	0.02009145708540406	0.11600283588797464	0.4580199701108657	0.17514315951863807	0.0032324144639447887	0.05546405195843624	0.4549789788619369
SFT2D2_SFT2D1	0.41047233272755046	0.9863641630890676	0.04570839837022769	0.1711146818274218	0.43832695484194084	0.8315763188821452	0.008234931196049362	0.19069541145981173	0.6549970400562412	0.996976687886537	0.1489862351940966	0.3449082627832572	0.6629614735494846	0.9111953281368187	0.03820711320689569	0.3505420196931842
SFTPA2_SFTPA1	0.26252971254568447	0.8250684225467821	0.12080965587656692	0.02781811044678561	0.020761506945700507	0.4028754346915114	0.05593541619221798	0.013461399674744565	0.4989033282694742	0.9118245442308859	0.28605504724796305	0.10612093985255251	0.1265346281306007	0.5936504974710396	0.15387955353575564	0.05192974406362136
SGMS2_SGMS1	0.5732242028024626	0.169093786919181	0.6160683786040813	0.929347359401981	0.7867565385344922	0.20135189166659517	0.5856080461572832	0.7297640889728726	0.7628177375795044	0.3483332010535129	0.7882614036797562	0.9678743985682917	0.913595529527088	0.36467509382209856	0.755057263652229	0.8426648112579134
SGSM2_SGSM1	0.3526480832052695	0.17267383114488122	0.9495608274247551	0.1355042476290145	0.25618103960587885	0.09246766356323667	0.9366235801726236	0.059284372929657415	0.5939435212356481	0.35393632282658916	0.9768944626143123	0.30144573446627415	0.501647282878432	0.2154789445025651	0.9676251630670033	0.15486868549786986
SGTB_SGTA	0.04867252923549319	0.8347613163320384	0.036550578072582114	0.12185395649452346	0.03712597398681598	0.9024156531981277	0.005125807736677121	0.06904328379409667	0.2047390194505562	0.9185941835705125	0.13302860570586422	0.2814116035635856	0.17412987924253812	0.9465059304616597	0.02808288281264593	0.17136043929619177
SH3BGRL2_SH3BGRL	0.8179262715344335	0.5324671356067154	0.5122931375009612	0.6071596298874077	0.7771225584784792	0.47422080310970227	0.6956418560726356	0.26974148004807064	0.9237544514040202	0.7169165355227672	0.7073216241635255	0.7612533151173606	0.9085541830111618	0.6591733160634188	0.8399895800173678	0.44062357590696827
SH3GLB2_SH3GLB1	0.6839365588513049	0.06962246898290328	0.5773909038321132	0.672184506260722	0.6769309309599358	0.08078777211015839	0.49811312785977124	0.6175330988098895	0.8456838602843266	0.20488898014968682	0.7566318459886471	0.8031903033045751	0.8400468179382337	0.1981223935082456	0.6831644762923627	0.7672606655900919
KCTD3_SHKBP1	0.13331813189626407	0.052830183166638914	0.3579139126224098	0.321476680653333	0.13733058750003374	0.10725318261269386	0.23556416941423322	0.1510414960246494	0.3418193533909701	0.17630917927730372	0.5680297842851805	0.5102018198350278	0.3521916632662391	0.23706175556024608	0.41475400768659865	0.3062143168533386
SHMT2_SHMT1	0.4171631633756254	9.430300441390316e-4	2.315819123947293e-4	4.429685495879021e-6	0.1374573287699302	3.906270130809506e-4	9.12652003812928e-6	1.6765028035238204e-7	0.6549970400562412	0.017171323090761498	0.005899356127308827	6.380555481536554e-4	0.3521916632662391	0.005294023993070778	3.241488151473503e-4	2.158497359536919e-5
SHOX2_SHOX	0.04263371756847134	0.06665162894513657	0.1678053255713685	2.0477772338472694e-5	0.28665368571895006	0.04211471653694483	0.05045913592950066	7.256295556000684e-8	0.1876612354509636	0.19898892119852368	0.35637007286290634	0.0011717836393681598	0.5310311084361845	0.1318485046597361	0.1439692797988523	1.7980732834981477e-5
MGAM_SI	0.4807759659849584	0.06787100926417607	0.6382498496673383	0.06146250602657842	0.5021565369060601	0.1153990275169136	0.7480302956876872	0.012760406651888972	0.6941429484974785	0.202043755902027	0.8026829611200959	0.17731385584346643	0.7130176928779706	0.24918448289815726	0.8705889317043138	0.05074601873145035
SIAH2_SIAH1	0.4826770705988269	0.25390518016255365	0.3050880689543871	0.17613839289399397	0.1154374395148675	0.02614738559050495	0.12465177437590821	0.3716033106555589	0.6943538864759661	0.4460168462612052	0.5099610320596641	0.3494319601524757	0.3137218013200884	0.09286830054558655	0.2697296798470283	0.5406093361232001
SIDT2_SIDT1	0.17581290040393746	0.4012581205073714	0.06852839406483376	0.003841633304875048	0.1569647176098578	0.49811312785977124	0.002821391084424189	9.771398065373654e-5	0.40124169860962705	0.5968033347773809	0.19147809352380427	0.029557185831121175	0.3797956911871844	0.6831644762923627	0.01839261276555009	0.0014800794128433622
SIGLEC11_SIGLEC10	0.5853018984286134	0.05756000703840722	0.1049914951190409	0.6914396104465423	0.5435264154193447	0.05675902179632004	0.11248889548020433	0.6446674769807508	0.7728986607454766	0.1858520603434465	0.25871110041294765	0.821433447243297	0.7424830343261605	0.16016929438413602	0.25133093784080357	0.783952185702684
SIPA1L2_SIPA1L1	0.09636193272377816	0.03133542212553775	0.14050006577314295	0.20075340484358747	0.10142294492002954	0.016053711487378775	0.10546650476370384	0.21599722662574608	0.2965828210585489	0.1236608612617007	0.3145979733616027	0.3808029594638952	0.2909906219154051	0.06580097671258801	0.23998709428852544	0.3783624888172083
SIX6_SIX3	0.4257330870042729	0.1812867717896316	0.05452004757246068	0.7994727255256067	0.42071399309003665	0.1956995168421629	0.058120990553557336	0.7274556179374994	0.6612241929851548	0.36343156691277745	0.1661409733716997	0.8931202899038773	0.6419783894559078	0.35866637428367937	0.15919468388211203	0.8409419601297692
SLC11A2_SLC11A1	0.13802713490572932	0.8599539106114775	0.6779479175189246	0.2633745301619407	0.09698073666725705	0.9231763186939544	0.7723515214978687	0.2981233226749478	0.35103197272321285	0.9333535594624045	0.8393517662287612	0.45062419612425064	0.28744863299830686	0.9585399276761826	0.8780596767580626	0.46968140448671514
SLC16A1_SLC16A7	0.9081290097463846	0.1307526469372582	0.03978139374214488	0.8711921538359723	0.9518124914377376	0.038400715290341746	0.14607918349467394	0.9416842630842828	0.9668145352319174	0.2934100791838256	0.14010232925719923	0.9386275297605141	0.9843040825109134	0.12437967531148426	0.2994208981315235	0.9817153754826025
SLC16A3_SLC16A8	0.10584583916626623	0.9201481402102301	0.2701130492419611	0.12035993708821954	0.1374573287699302	0.9366235801726236	0.32258606736934903	0.04682752981042646	0.30507192253191573	0.968227777489548	0.4715532893546101	0.27858592179969915	0.3521916632662391	0.9656879755533557	0.5151374409153946	0.12827754176792355
SLC18A2_SLC18A1	0.42774541957947787	0.026218480037811107	0.007583805670728199	0.02482712385650741	0.43210127435587137	0.02334462920686187	0.003467381620031805	0.02111544452425625	0.6612241929851548	0.11159105140060101	0.04882074900531278	0.09944484627402687	0.6574066655635857	0.08523282779796225	0.021514476317064813	0.0739758770747753
SLC1A5_SLC1A4	0.35290624756914235	0.01138678751851336	0.6952660170229037	0.007277164890286406	0.18056405145302618	0.08078777211015839	0.7673880990872292	0.0038384839242552333	0.5939435212356481	0.06818832060505094	0.8514492506113766	0.04332647304621386	0.41055402427509263	0.1981223935082456	0.8762857450774346	0.021723288142763135
SLC20A2_SLC20A1	0.18146943208894425	0.047064225092892285	0.009330967505504313	0.014381640561555872	0.21943553736230317	0.017847823203320116	0.0026213879007663246	0.007295564587605662	0.4084457172125058	0.16488487022339815	0.05491940874668253	0.06985224411520242	0.45845558515856444	0.07070483807469123	0.01753265933629425	0.03253000660274386
SLC22A12_SLC22A11	0.05462801487058851	0.4274032027625583	0.14659711379781723	0.004113304504831178	0.04538827041834593	0.29078369521451014	0.07430840530720932	0.030243239239264943	0.21313202771479606	0.6244330480077093	0.3247204886274231	0.03004539768624891	0.1908159940036584	0.4724088423831947	0.18961914406340832	0.09348197850850555
SLC22A1_SLC22A2	0.7209476018338961	0.08830622368831223	0.7216150501782084	0.4035191141209814	0.73361474102061	0.07541385412138159	0.9265100947557585	0.2837863391967674	0.8715681101982546	0.2314387033052458	0.8680900665296165	0.5878708451833251	0.8755772691207744	0.19132086144094343	0.9591009021089761	0.45743337929995365
SLC22A5_SLC22A4	0.35001382007511017	0.41947961836626946	0.0027085832335488	1.5566898787994866e-5	0.4008660513928438	0.35413067579170515	0.00396700036608246	7.662847745004008e-6	0.592400087102596	0.6163537901815371	0.025860395118865044	9.799744886260448e-4	0.6229100089370406	0.5389276591980978	0.023755874285261245	2.5460429604368156e-4
SLC23A2_SLC23A1	0.10525019957733636	0.9611941570849178	0.9914795751583311	0.10749355002398422	0.15079834374362	0.6423344664163846	0.845139230466014	0.015251159002667106	0.30507192253191573	0.9827229791396088	0.997448614982033	0.2583278301324747	0.37517462332349905	0.7895041770988975	0.9143838312815067	0.05733099917060992
SLC24A4_SLC24A3	0.018738317782218752	0.21394769980578243	0.588829735154497	0.7491996323528756	0.015146802644429662	0.21013114916607967	0.3498908409021159	0.2513525765943115	0.1357926755814713	0.40569988001941026	0.7677147179862429	0.86413843373288	0.10986765298424331	0.373163937312176	0.5477014682814276	0.42165008777221635
SLC25A13_SLC25A12	0.002535478576897179	0.35161772288009474	0.6360735491130014	0.027752900441478278	0.0024886101309841814	0.29831821522036195	0.6584173132218654	0.026201033291500923	0.04352571557006825	0.5429778929032948	0.8014050976981006	0.10612093985255251	0.04419428336058115	0.48010587762027	0.8083073094380469	0.08513269492191151
SLC25A15_SLC25A2	0.07634126558141457	0.15665767617466644	0.799732391443589	0.2487472702571319	0.06838413933095294	0.14607918349467394	0.7480302956876872	0.2615472886041773	0.26475253720153874	0.3293008295100131	0.9122085971061978	0.4349909819437111	0.23478554503627175	0.2924441005051579	0.8705889317043138	0.4324136553166976
SLC25A18_SLC25A22	0.12175694897317513	0.1177313374027881	0.33347251394748556	0.055190806485452604	0.5821556204316254	0.061019207505983684	0.4395941576650053	0.020762531899156368	0.3289215647362253	0.2743513066173569	0.543475774313149	0.16525154267446565	0.769730794665692	0.1694064251513833	0.6341484347268284	0.07323769813743514
SLC25A14_SLC25A30	0.8776757284945125	0.3252792160373218	0.9687390737992917	0.05163910990104733	0.946747301461186	0.4210018053902375	0.7192925018791778	0.12923328242735826	0.9516862591984	0.5170333217877182	0.9842507801411042	0.15804630751582394	0.9830138311542557	0.6147684590157264	0.8467100307834893	0.2716536344901612
SLC25A36_SLC25A33	0.917663250208328	0.7210305201538415	0.5349579258975381	0.26047141209737185	0.7849777829112699	0.61353041296619	0.9213875306133632	0.6802225473836333	0.9729851218949125	0.8556007324406184	0.7259639837608225	0.44714259076715496	0.912558822120325	0.7653982154611566	0.9548304118814234	0.8072890490279614
SLC25A28_SLC25A37	0.5183376475549806	0.06154231522828972	0.00912591467511372	6.532724361214955e-4	0.9273724127225773	0.022680076212681786	7.929787603580591e-4	4.863669958524583e-6	0.7201889179737125	0.19159237064558726	0.05411396907936802	0.010381918841501801	0.9804088288392299	0.08341388642420686	0.007562667807118526	2.0873250238668002e-4
SLC25A52_SLC25A51	0.5320197205467656	0.10867962147218099	0.18029973156082676	2.596190480245153e-4	0.6130597067562393	0.28093847626814744	0.24310154670580064	1.1887220269618873e-5	0.730640416217558	0.25972160119801957	0.37141744701530316	0.006176280791105128	0.79720947630526	0.46077488942068767	0.4263502140907531	3.6011284934433645e-4
SLC27A1_SLC27A4	5.775432952177084e-4	0.6107115099509428	0.04299680527771656	0.4189088986517848	4.2855966188491804e-4	0.24722124320212338	0.009749016642074804	0.6367680507201865	0.02051274462324964	0.7854265189099633	0.14425638252784384	0.6017798683561205	0.0137942641169208	0.4185338200393443	0.04346964130448939	0.7780202754944153
SLC27A2_SLC27A6	0.5889509736517153	0.8342187661829887	9.418782400409467e-4	0.028849989118084056	0.6367680507201865	0.6062180493335905	9.725575571233343e-4	0.016850665605031165	0.7747375515469562	0.9185941835705125	0.014925147496033464	0.10864563558128268	0.8167759554692305	0.7614690131873149	0.008635640377905467	0.062432322205691004
SLC28A2_SLC28A1	0.7860684300368643	0.07048758261657637	0.031242029599944807	0.05272472940149569	0.946747301461186	0.10684243153426405	0.03180241076786107	0.009715212321016858	0.9080318607444178	0.20666296246402305	0.1223547166841945	0.16019608048242054	0.9830138311542557	0.23706175556024608	0.10048000948127885	0.040924078469759845
SLC2A7_SLC2A5	0.07679565912334922	0.3340197261775576	0.9304382075929954	0.8906213205046133	0.05045913592950066	0.8511481416698037	0.47815861303144286	0.9113626115355175	0.2654346607283547	0.5228576260834108	0.9690104689795606	0.947674450703982	0.19989580772071416	0.9199187680166817	0.6646469249964725	0.9647517881619557
SLC35D2_SLC35D1	0.0019064104888864243	0.8103766864286014	0.0021952560598334976	0.17956974759903932	0.015491560932868218	0.414365938278435	0.0022263182407738775	0.16859291201135101	0.03704910950100032	0.9053015043616696	0.022387264768599036	0.3536459656348193	0.11138528382049381	0.6071079892272945	0.015582071932079338	0.32518857560241865
SLC35E2B_SLC35E2	0.1824441088242386	0.7587413983392128	0.0750020025430164	0.1409766095811414	0.1999233185068168	0.6630266792229018	0.1374573287699302	0.3481064901915468	0.4085124755480108	0.8780939778532463	0.20418865422567822	0.3063345717040618	0.4335179327621501	0.8024882251464028	0.2883524412077966	0.5226671791505733
SLC37A2_SLC37A1	0.6346256686317633	0.01737974229218396	4.609820597711182e-7	0.20543091184697931	0.581272512177269	0.032547804977600577	6.419113217034975e-7	0.22444194479918742	0.8069931341860694	0.08606314692764172	1.2718435134627753e-4	0.3875345040336789	0.769730794665692	0.11027710239121248	6.01062419413275e-5	0.3898091304461774
SLC41A2_SLC41A1	0.34336232202912265	0.5995997802716834	0.7439773716760594	0.006443920123576218	0.4100714742625719	0.7820030488643209	0.5648292456348827	3.138558619400924e-4	0.5865061222056324	0.7768399668928727	0.8817155037339429	0.040546378735912186	0.6322958360635464	0.8793265724129373	0.7411135324890817	0.0036322644696437658
SLC43A2_SLC43A1	0.06405293683470316	7.516727195238692e-4	0.2211431428940522	0.7634966882807095	0.25089175153677823	0.0021921080196562782	0.29831821522036195	0.8213410070107977	0.2381751802878854	0.015800467369583373	0.42416654968505363	0.8737795432545897	0.49791619283792216	0.01774104542414062	0.4898747132783414	0.8965307344188043
SLC52A2_SLC52A1	0.9848556373281773	0.9617327795851707	0.140325155622625	0.9882012467584871	0.9916148191894106	0.9636761038958959	0.022993278065067742	0.9135215500905287	0.9925648791076542	0.9827229791396088	0.3145979733616027	0.9920538831980914	0.9962558852200114	0.9798483583541686	0.07894358802339924	0.9650535349674304
SLC5A8_SLC5A12	0.818880103540737	0.040946757812233066	0.07082609605934768	0.03325822849789593	0.3888480274183204	0.029160351759957487	0.04021683328254683	0.11183161348244053	0.9238187367436573	0.14902883585371046	0.19548481990557126	0.12052195093509081	0.6152280618139324	0.10147014294850072	0.12147606534024408	0.2466521667813999
SLC6A17_SLC6A15	0.025507674775998187	0.9005216779472681	0.09480723267061057	0.004310453159587903	0.0325129896736923	0.4820136939482306	0.11679216944817672	0.005319328814108927	0.14906022400804547	0.960109203615643	0.2411146904956269	0.030619081064658903	0.16023148021006253	0.6647625921404935	0.25884214148205914	0.026214874059962652
